19,0.0,1000000000.0,0,351.0,19.649999999999977,0,1,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
0,0,1000000000.0,19,0,331.35,0,0,20
19,1.0,1000000000.0,0,352.0,20.649999999999977,0,0,20
19,0.0,1000000000.0,0,351.0,19.649999999999977,0,1,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
0,0,1000000000.0,38,0,331.35,0,0,20
19,1.0,1000000000.0,0,352.0,20.649999999999977,0,0,20
19,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
380,0.0,1000000000.0,0,349.0,17.649999999999977,0,0,20
19,0.0,1000000000.0,0,351.0,19.649999999999977,0,1,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
19,0.0,1000000000.0,0,348.0,16.649999999999977,0,0,20
